J,k,K,S2,N,p,std
10.175559265446575,4.0,1.0233644965661277,833.0000000000001,100,0.75,4.559348978194065
10.742626938533443,4.25,1.057415764817408,2638.125,100,0.75,4.321201108629747
10.80586514992482,4.5,1.0686648304101303,2512.0,100,0.75,3.873902842221961
10.459117812030593,4.75,1.0536231539260148,1625.5,100,0.75,4.369502109745224
10.55635192892487,5.0,1.057772485952937,2401.0,100,0.75,3.3112218627328023
0,0.0,0.9900498502502464,1.0000000000000004,100,0.75,3.3802543125068483
6.696136821400669,0.25,0.9924067755882253,4.0,100,0.75,3.043205864743537
7.31119380323936,0.5,0.9952153784168883,14.499999999999995,100,0.75,2.9194358752491234
9.332404394742744,0.75,0.9988223980095644,51.62499999999999,100,0.75,4.082790615593563
9.530201283617103,1.0,0.9990258764603283,65.0,100,0.75,3.3542438944990454
9.84925549005461,1.25,1.0069841217412838,132.24999999999997,100,0.75,4.159656311286351
9.901231550880565,1.5,1.0611462764780664,190.0,100,0.75,2.5853077003234377
9.842188437996747,1.75,1.0492633507121238,301.12499999999994,100,0.75,3.1426512945379135
9.904419490029433,2.0,1.0193062200705771,273.0,100,0.75,3.197993556906093
10.120050430183976,2.25,1.0111622066114272,294.62499999999994,100,0.75,3.6223742868810147
9.96989215818232,2.5,1.0215801831053413,363.5,100,0.75,2.653131401944864
10.220196185479788,2.75,1.0344056252614198,1059.7499999999998,100,0.75,3.232880687563313
10.259838804753182,3.0,1.0344908479665749,667.0,100,0.75,3.813113208793189
9.950492192955465,3.25,1.001768177907886,423.49999999999994,100,0.75,3.08411639579036
10.184638809053487,3.5,1.0266523764153916,1177.0,100,0.75,4.288512146356326
