J,k,K,S2,N,p,std
13.51800798,4.5,1.537344401,20656,100,0.25,5.977136721
13.33047778,1.75,1.714195641,1838.5,100,0.25,10.99984439
13.66041184,4.75,1.490852006,16832.625,100,0.25,5.708309345
15.24659859,5,1.764277309,29301,100,0.25,7.96572826
11.90438611,2,1.478251819,4401,100,0.25,7.241672727
0,0,0.99004985,1,100,0.25,3.375502027
12.77095052,2.25,1.626312758,3311.875,100,0.25,8.1333731
8.100259726,0.25,1.117629861,11.25,100,0.25,3.202530917
12.01445567,2.5,1.647790327,4263.5,100,0.25,8.366415437
9.600941031,0.5,1.154318774,61,100,0.25,4.677669309
12.87574491,2.75,1.545593003,5264.5,100,0.25,6.62737013
9.792673853,0.75,1.560331765,235,100,0.25,6.227888076
9.902055818,1,1.226761311,203,100,0.25,2.91484078
13.5671154,3,2.112653605,9991,100,0.25,7.765005648
11.0113629,1.25,1.810675732,1594.75,100,0.25,8.875921731
13.22156924,3.25,1.330442258,3550,100,0.25,7.23983844
15.02465633,3.5,2.213776398,14652,100,0.25,7.154503544
11.14715829,1.5,1.426579605,1090,100,0.25,6.272588834
12.28075519,3.75,1.463097555,6104.125,100,0.25,6.950477711
11.3184817,1.75,1.707319175,1985.5,100,0.25,6.593245326
15.60159261,4,2.020821069,37729,100,0.25,8.538069616
12.84036851,2,1.60693416,8537,100,0.25,4.983163376
13.23118025,4.25,1.537009441,28828.75,100,0.25,7.590372296
11.87650584,2.25,1.555130798,3190.375,100,0.25,6.822067607
13.5124978,4.5,1.603352585,53177.5,100,0.25,6.898023825
11.57341513,2.5,1.299821182,4013.5,100,0.25,8.115272107
14.09059138,4.75,1.713119295,26850.375,100,0.25,9.997604694
12.87441903,2.75,1.636004221,8834,100,0.25,7.684703527
15.02801864,5,1.812717397,34101,100,0.25,9.243259929
0,0,0.99004985,1,100,0.25,3.066863003
13.12736448,3,1.652129,6733,100,0.25,8.795805752
8.090169956,0.25,1.000287971,9.75,100,0.25,3.678523345
12.8082922,3.25,1.726810378,7521.5,100,0.25,4.661790167
9.612440858,0.5,1.237317741,101,100,0.25,4.540151161
14.40349432,3.5,2.123523229,20434,100,0.25,11.19114293
9.781871278,0.75,1.15651906,170.875,100,0.25,4.567409655
15.55305357,3.75,1.796240848,39854.125,100,0.25,7.079100835
10.45170369,1,1.295153555,465,100,0.25,5.712291985
14.37363692,4,1.69781618,19873,100,0.25,6.932265848
14.72375774,4.25,1.781722898,22145.625,100,0.25,8.10331267
10.93163548,1.25,3.255013462,1107.25,100,0.25,27.83853636
14.89667413,4.5,1.802297806,23167,100,0.25,10.76511405
10.53142601,1.5,1.506412512,1589.5,100,0.25,4.271295323
13.35933029,4.75,1.589593942,18141.25,100,0.25,7.261069155
15.24131757,5,2.431935471,49551,100,0.25,16.31137816
12.24407731,1.75,3.532260776,1930.375,100,0.25,30.12604075
0,0,0.99004985,1,100,0.25,3.621359462
12.10182556,2,2.02101825,4441,100,0.25,7.411732957
8.116508386,0.25,1.000657026,10.125,100,0.25,3.634045509
9.557547921,0.5,1.052467821,54,100,0.25,3.545978249
12.37488217,2.25,2.169859206,3777.625,100,0.25,12.42280889
10.32799843,0.75,1.346818423,253,100,0.25,4.897386848
12.62931659,2.5,1.728323782,6013.5,100,0.25,5.796097522
10.1631391,1,1.523464832,345,100,0.25,6.021657285
12.63040709,2.75,1.698746833,8213.875,100,0.25,9.379767833
11.37198603,1.25,1.394227871,697.875,100,0.25,6.786314985
13.27146047,3,1.599269604,8587,100,0.25,7.093962554
11.19763,1.5,1.843618094,1432,100,0.25,9.485706783
12.94128566,3.25,1.381425712,4352.75,100,0.25,6.009925351
12.48182573,1.75,1.344998434,2536.75,100,0.25,4.836198682
13.30760871,3.5,2.525936057,5758.5,100,0.25,14.39234029
11.57927822,2,1.725184669,3345,100,0.25,8.811605753
14.33751818,3.75,1.974566316,11897.875,100,0.25,6.979014536
12.60555712,2.25,1.76839936,2400.625,100,0.25,10.35941654
14.22801078,4,1.660529909,17345,100,0.25,6.717362541
12.51750406,2.5,1.508062293,4013.5,100,0.25,5.284996046
13.52186352,4.25,1.84077845,11561,100,0.25,9.657416652
12.87783341,2.75,1.892293526,6202.25,100,0.25,8.679808644
12.69749035,3,1.590026664,12817,100,0.25,5.857571591
14.36886085,4.5,2.182134281,11422,100,0.25,15.64778407
12.94088317,3.25,1.689077175,5958.25,100,0.25,6.661205821
12.72658809,4.75,1.825665576,13267.75,100,0.25,6.378614495
13.4596669,3.5,1.698219734,6861,100,0.25,6.789928173
14.76976055,5,1.542717286,18551,100,0.25,6.454241518
0,0,0.99004985,1,100,0.25,3.500582341
12.73098139,3.75,1.459260255,9141.625,100,0.25,5.106289026
8.101785755,0.25,1.002817911,11.5,100,0.25,3.879765013
13.51867525,4,1.703291594,12417,100,0.25,9.940388258
9.536176407,0.5,1.172930398,94.5,100,0.25,5.575353235
15.26936888,4.25,2.067539382,17882.875,100,0.25,11.04312085
10.04119656,0.75,1.375873223,415,100,0.25,6.624250658
14.36634939,4.5,2.058016645,25921,100,0.25,11.03091001
10.05827347,1,1.334246004,251,100,0.25,6.181889812
15.18114571,4.75,2.074212962,48871.375,100,0.25,11.68315144
11.27759426,1.25,1.695178613,1119.75,100,0.25,8.716634103
14.40367064,5,2.271908508,22351,100,0.25,15.09654157
11.77645139,1.5,1.483761643,1751.5,100,0.25,5.344713093
0,0,0.99004985,1,100,0.25,3.69565895
8.703968023,0.25,1.010629393,13.625,100,0.25,2.410160119
10.91995434,1.75,1.257014167,981,100,0.25,5.012514975
9.567946036,0.5,1.106270213,79,100,0.25,5.256929541
11.07642251,2,1.463956591,1857,100,0.25,7.787641748
9.784081634,0.75,1.128982595,147.25,100,0.25,5.987396299
11.93894465,2.25,1.535700915,2198.125,100,0.25,9.291089392
13.20040248,2.5,1.683495525,2788.5,100,0.25,8.923754373
10.44611972,1,2.629880364,323,100,0.25,14.98642966
11.86284429,2.75,1.585573729,8168.5,100,0.25,7.42983819
11.0918435,1.25,1.34389285,566.625,100,0.25,5.703312172
12.73352976,3,1.499564402,10027,100,0.25,5.801658284
12.94083543,3.25,1.473094602,13647.75,100,0.25,5.409684046
10.75514626,1.5,1.62690546,1774,100,0.25,9.616245359
14.98676354,3.5,1.73735034,22320.5,100,0.25,9.194638745
12.76417365,1.75,1.820287807,3100.25,100,0.25,11.15077967
15.32516677,3.75,1.882522666,39966.625,100,0.25,9.953873657
12.32345905,2,1.54687586,3697,100,0.25,6.999925016
13.1650534,2.25,2.066188838,6400,100,0.25,9.986000721
13.31205379,4,1.75350574,18177,100,0.25,8.594907104
13.75624862,4.25,1.553664725,21170.25,100,0.25,5.944524249
13.2009445,2.5,2.079364864,7676,100,0.25,14.0023133
14.03506716,4.5,1.582308007,15148,100,0.25,6.13649023
13.84762063,4.75,1.485208207,44133.25,100,0.25,4.248713147
13.03701761,2.75,2.359785852,3283.125,100,0.25,15.43805835
14.32252417,5,1.997759931,13251,100,0.25,12.95172114
13.72289975,3,1.769801604,11827,100,0.25,8.819390031
12.52549759,3.25,1.484516341,5176.625,100,0.25,5.489678795
13.01110705,3.5,1.484185358,10879,100,0.25,5.828092887
12.77446708,3.75,1.382152128,11335.375,100,0.25,5.463420406
13.60300089,4,1.749878152,9729,100,0.25,7.742623291
13.81854459,4.25,1.831125968,17521.625,100,0.25,8.565756974
12.90128562,4.5,1.59920015,18752.5,100,0.25,7.102287938
13.47935638,4.75,1.656668626,34386.25,100,0.25,7.445087573
14.38536768,5,1.724342768,52151,100,0.25,6.513506861
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,2.54273924503806
8.67323999138841,0.25,1.1130324567631742,16.624999999999993,100,0.25,4.386804889941586
9.54307786759501,0.5,1.352835344614747,96.49999999999999,100,0.25,6.063614394099688
9.810432284400529,0.75,1.6556664905815712,237.24999999999994,100,0.25,7.994149579502104
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,4.374990644718491
10.493324853913807,1.0,1.6760266191995583,480.99999999999994,100,0.25,12.727472052031338
8.173201890356772,0.25,1.0040373093171013,12.375,100,0.25,2.5027962238716253
10.595050044327836,1.25,1.4170650282622173,638.4999999999999,100,0.25,6.885755973879211
9.600591111692879,0.5,1.097518772806757,67.0,100,0.25,3.607848271268633
12.363684838188792,1.5,1.7546410240542571,1350.9999999999995,100,0.25,10.103592298352634
9.973192337982208,0.75,1.4269698660146417,422.87500000000006,100,0.25,6.374270167359339
11.482261203543564,1.75,1.7473777529553813,1170.8749999999998,100,0.25,8.556354049132306
10.3806489707996,1.0,1.727647894209113,651.0,100,0.25,10.223482317253568
12.212627154663815,2.0,1.4999468947791157,1889.0000000000002,100,0.25,8.010449203655217
10.789939525791395,1.25,1.3732676801337202,685.3749999999999,100,0.25,4.433864886499367
12.238913934446915,2.25,1.4528772563946548,5114.125000000002,100,0.25,6.891126362385255
10.894743462552142,1.5,1.4768525013017535,1251.9999999999995,100,0.25,7.8247978891256365
11.60013321912318,2.5,1.7226089179217685,8213.500000000004,100,0.25,5.863500308939016
11.499338001132362,1.75,1.5054022938117315,1801.749999999999,100,0.25,6.10387892800009
14.269987440544707,2.75,1.6073529939827544,7185.375000000005,100,0.25,7.065292631496975
11.237714402481915,2.0,1.4678392250452317,1985.0000000000005,100,0.25,5.701661036967413
12.380034453738567,3.0,1.568475605025052,6768.999999999999,100,0.25,7.211256533748509
11.830784624679978,2.25,1.6839503811851426,6693.625000000001,100,0.25,9.100860876913424
13.088632821663362,3.25,2.060044491915444,9253.75,100,0.25,10.440861772710372
12.286558261222295,2.5,1.4658405585227956,4013.5,100,0.25,7.856961552039657
12.433784526038881,3.5,1.8519046436368312,27097.999999999985,100,0.25,7.636790619514134
12.98903050295872,2.75,1.438260177021344,10437.249999999998,100,0.25,6.3471515945710255
14.54787581445107,3.75,2.1135959287581563,33385.37499999999,100,0.25,12.560073794463715
12.351071435282728,3.0,1.6396809389766391,10693.000000000007,100,0.25,8.969981532138798
13.755817390183918,4.0,1.724550891908775,10465.000000000002,100,0.25,8.31987442116889
12.819125546445914,3.25,1.9584651032183504,6021.624999999998,100,0.25,14.801706796463428
13.763391703993406,4.25,1.682445831055542,32549.625000000004,100,0.25,7.385044085211713
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.844014752427965
8.108639726939847,0.25,1.035551748327254,13.125,100,0.25,4.479409645694804
9.511810497250302,0.5,1.0825309709450226,71.5,100,0.25,4.378079551273857
9.668198375380689,0.75,1.0351439065531047,128.125,100,0.25,3.236850305681931
10.448240714853773,1.0,1.3603811748489079,302.99999999999994,100,0.25,3.591910894018932
11.176216758093258,1.25,1.79738847087491,1060.3749999999998,100,0.25,11.592155510802172
11.099853072767235,1.5,1.484342137731705,891.9999999999999,100,0.25,6.635448096473749
10.693590322516956,1.75,1.5812741635823282,1428.125,100,0.25,7.12753742519714
11.57284065869692,2.0,1.3874358848084538,1913.0000000000005,100,0.25,5.665308606951253
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.7632328568475395
11.728824426051162,2.25,1.3538272024551739,2339.875000000001,100,0.25,3.9384600393417086
12.172582262955935,2.5,1.493024143898306,3376.0000000000005,100,0.25,4.9040017481419
8.148264505618336,0.25,1.0678992341678246,19.000000000000004,100,0.25,3.7354955826312466
12.883818095777368,2.75,2.9111998098081497,4856.125,100,0.25,10.70216020507643
9.52996029351881,0.5,1.112639429473065,52.99999999999999,100,0.25,5.144836726182757
9.828805962039558,0.75,1.4086996319036253,212.49999999999994,100,0.25,3.082420317944976
12.956198159323828,3.0,2.0772750259103874,8353.0,100,0.25,14.87481632595577
9.843125861495391,1.0,1.1617335621089555,149.00000000000003,100,0.25,4.957803104220816
12.140611170314642,3.25,1.4870879832265278,5514.625,100,0.25,5.281328594830268
11.444826954851257,1.25,1.2794015571388229,1604.1249999999998,100,0.25,5.6412914236214355
13.758255800135235,3.5,1.695136612134893,12765.499999999998,100,0.25,5.952309335078021
11.278056651092696,1.5,1.442516288274298,1332.9999999999993,100,0.25,5.207490384052563
10.921053536595702,1.75,1.4873621404497503,1795.624999999999,100,0.25,7.052215089212024
14.2945886154108,3.75,3.482560963063426,7876.000000000002,100,0.25,31.76579487964135
11.888894438703993,2.0,1.4373691621007665,2089.000000000001,100,0.25,4.558225710799321
11.288864792719695,2.25,1.2957087440586408,1914.625,100,0.25,3.522476652183405
14.582363445208351,4.0,1.4634238250163352,9793.000000000002,100,0.25,7.22832543443187
14.316920257740886,2.5,2.6120844781741512,4688.500000000002,100,0.25,15.943799286892913
13.674894757556482,4.25,2.0852254903060246,19580.750000000004,100,0.25,14.613210852009662
12.618820257774445,2.75,1.771535688693081,12479.124999999996,100,0.25,9.939487626575248
13.87688034103704,4.5,1.4994306628526262,30821.499999999993,100,0.25,5.687474947554851
14.41996521501004,4.75,1.9054381044105657,27030.874999999985,100,0.25,7.43943550023298
12.38500565270729,3.0,1.657102255290529,5581.0,100,0.25,8.261851124532008
14.07576672546265,3.25,1.7508274536587776,8282.0,100,0.25,7.471881742708369
14.88574254235084,5.0,1.888025834857119,32300.999999999978,100,0.25,10.68750562955558
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.237380768716747
8.136335736805307,0.25,1.0401865264770902,16.624999999999993,100,0.25,4.233168881642547
13.246309868497686,3.5,2.726850743005586,12349.0,100,0.25,23.36536564408123
9.510727675082933,0.5,1.0893051821419846,66.50000000000001,100,0.25,4.603880707002328
13.277115734390502,3.75,1.6705041089374209,21572.874999999978,100,0.25,9.323699150453947
9.801074137905216,0.75,1.7506719095898846,238.375,100,0.25,7.095146991886926
15.103133372522002,4.0,2.5078356668564368,20417.000000000007,100,0.25,17.302200529423928
10.26882974354692,1.0,1.4140310995615273,364.9999999999999,100,0.25,7.611047334948869
14.47853309961718,4.25,1.8943586401356467,34283.62499999999,100,0.25,8.30697792746247
12.640568124064226,4.5,1.4670337127031334,7534.0,100,0.25,6.757598073568249
11.092551075290915,1.25,1.3461018174560795,1660.375,100,0.25,6.642693581236094
13.42227880988581,4.75,1.5207847400198355,25722.24999999999,100,0.25,4.1219072518086355
11.779319448514878,1.5,1.3558119742811792,1152.9999999999998,100,0.25,6.158440362510938
14.843777680218341,5.0,1.7549513397261653,31800.999999999978,100,0.25,5.42838592487087
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.354664713268452
8.092866320819235,0.25,1.0107392132131634,13.374999999999998,100,0.25,5.1676635179643275
11.444644658014667,1.75,1.9164823206091512,1593.5,100,0.25,14.004401254380763
9.600249174972497,0.5,1.4012560435974302,71.0,100,0.25,5.1633262772384025
12.106749680134637,2.0,2.5269433238812065,2353.0,100,0.25,13.491363858482627
9.8058098534666,0.75,1.199587663933699,202.375,100,0.25,3.4301364561691194
11.453628716463676,2.25,1.4217288142682867,1722.25,100,0.25,6.0911437318011625
10.324375425940115,1.0,1.3005299687837537,264.99999999999994,100,0.25,5.701007316243793
11.574691636609206,1.25,1.3730799586939937,819.7499999999999,100,0.25,5.350622850715222
13.180045207647757,2.5,2.189931935023832,7476.000000000004,100,0.25,12.69743879232208
11.276185114740247,1.5,1.5324556774422036,675.9999999999998,100,0.25,5.801232228456621
12.177461378004457,2.75,1.5567648146850737,4508.25,100,0.25,7.961271730405887
12.357801831319264,1.75,1.7122038924074512,2830.7500000000023,100,0.25,8.123140191033622
13.987225436897337,3.0,1.6421508741375126,13123.00000000001,100,0.25,6.8559482724266925
13.130025734259187,2.0,1.449328176830201,2241.0,100,0.25,8.088500528754475
15.128363261307017,3.25,1.911416259179558,7563.749999999999,100,0.25,8.370066180587772
12.380026762626883,2.25,1.4407742553055964,3939.625000000001,100,0.25,4.830023451342344
13.759738369162564,3.5,1.5125788332825132,16930.499999999993,100,0.25,6.0671169461358
12.006997182806613,2.5,1.4281423500754806,3701.000000000001,100,0.25,7.4441322827276535
14.334320579621023,3.75,1.7969356912957457,13135.375000000005,100,0.25,9.125140713142159
13.128168907563174,2.75,2.3224180340055356,10996.875000000005,100,0.25,11.541355207217734
12.450389079257228,4.0,1.8503015210546905,17921.000000000004,100,0.25,10.38960072574853
13.614976450706175,3.0,1.8056683395494084,5887.0,100,0.25,7.159639839912612
13.229656031202563,4.25,1.9575534757861441,10694.000000000002,100,0.25,10.179522435525866
13.51734187398736,3.25,1.6714636314339348,7204.625,100,0.25,7.408772447106919
13.947174299883594,4.5,1.9314158243924233,10976.499999999998,100,0.25,7.426731718281315
16.608097492493425,4.75,1.961878911844974,34521.62499999999,100,0.25,10.28464258498449
13.606727801517872,3.5,1.9509404872974099,27269.499999999985,100,0.25,9.20873466734321
14.138699178604043,5.0,1.8542468040442661,34601.0,100,0.25,9.739380271451038
14.336144189945443,3.75,1.74472985901981,17719.75,100,0.25,8.989113849347317
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.1964200135994303
12.022715035000534,4.0,1.6756493390065794,7873.0,100,0.25,7.694828022312077
8.686252784928184,0.25,1.0460113446192576,14.624999999999998,100,0.25,3.355818217484516
13.234772407208627,4.25,1.5480300963646043,11922.25,100,0.25,9.650189167653387
9.513629491080216,0.5,1.1765036446437571,57.49999999999999,100,0.25,6.73782581675674
13.826682244224802,4.5,1.5186487950067922,12717.999999999996,100,0.25,6.326939909946036
9.813518124720977,0.75,1.2757678509692685,166.37499999999997,100,0.25,6.3064095747282405
12.713697982282083,4.75,2.8381330604757524,16200.874999999996,100,0.25,17.631916156874514
10.323268180980861,1.0,1.5440928925909467,249.00000000000006,100,0.25,8.728554740123975
14.30998432038086,5.0,1.5981468122788616,12951.000000000007,100,0.25,7.77578181716373
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,2.986155076730122
10.631589377769687,1.25,1.3966973708185024,1525.9999999999998,100,0.25,5.456648806556895
8.660513381008622,0.25,1.0013886551790356,12.749999999999998,100,0.25,4.898232968418983
10.78924704902435,1.5,1.5678245274940792,2440.0000000000005,100,0.25,4.015436524262181
9.600199960327402,0.5,1.1436747279924617,81.0,100,0.25,5.316853657960893
9.783154656799939,0.75,1.3229807500999589,182.12499999999997,100,0.25,3.816743284183648
11.497073840973217,1.75,1.806950238463574,2144.7499999999995,100,0.25,8.361230386209408
10.447961890870145,1.0,1.2690063838756578,304.99999999999994,100,0.25,5.266131518026445
12.836798823135162,2.0,1.8871766868836801,5633.000000000001,100,0.25,13.8736708903604
11.485423880357176,2.25,1.7102673424010466,2562.6250000000005,100,0.25,9.289799815274028
10.854857601411231,1.25,2.490702413006869,1004.1249999999998,100,0.25,15.489007518202039
10.714139553170318,1.5,1.2921057912514153,792.9999999999999,100,0.25,6.58290690638531
13.956431342780242,2.5,2.6080691473967375,4888.500000000003,100,0.25,16.29396701621533
11.697561044454176,1.75,1.5283774231981149,2561.25,100,0.25,5.14710648816059
13.284110133259782,2.75,1.5654000255285747,9227.250000000004,100,0.25,4.349555434703911
12.849488767743757,3.0,1.5098803159079732,8713.000000000002,100,0.25,4.617536698397383
12.364213836761614,2.0,2.0002971137203343,3288.999999999999,100,0.25,10.339815330535561
14.15462941181621,3.25,1.5864471646748473,10162.125,100,0.25,5.160395094654109
13.31452666803592,2.25,1.5566706556913728,3473.8750000000014,100,0.25,6.081980307264546
14.10342376377975,3.5,1.886869537243142,31826.499999999993,100,0.25,11.090966250224712
12.886201675280976,2.5,1.4790181200142545,4276.000000000003,100,0.25,7.401942855888978
13.531541365442703,3.75,1.482878003127803,9704.125000000004,100,0.25,6.317460491149741
12.745731846438337,2.75,1.692376754606797,7956.7500000000055,100,0.25,8.835729836224909
13.910343856447902,4.0,1.5725889814007676,11073.000000000004,100,0.25,6.2717761481682786
13.228977788125526,4.25,1.5617892403512303,15859.875000000004,100,0.25,7.530498493106695
13.267893727642548,3.0,2.331374548878976,10441.00000000001,100,0.25,15.05723267326588
15.782139421230381,4.5,1.795560427101761,21668.5,100,0.25,6.559531560791425
12.534096969743375,3.25,1.755077305937661,9612.874999999998,100,0.25,9.688779022649927
13.15362926458699,4.75,1.61687670663011,42373.37499999999,100,0.25,6.744319944595861
12.01117632151856,3.5,3.443798550561365,4876.500000000001,100,0.25,16.901877624966048
15.246856713241543,5.0,1.8366160715331659,41050.99999999999,100,0.25,8.22176176268313
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.936574289114688
13.099686190123052,3.75,1.6548737003035137,10097.875000000007,100,0.25,7.875794882470773
8.13444356661879,0.25,1.0109576162829428,11.25,100,0.25,3.0911271088656904
9.600199960327402,0.5,1.1539140740136413,77.0,100,0.25,4.186340398135691
15.635615425741994,4.0,1.7666861823311584,28801.00000000001,100,0.25,11.230947916731388
14.567121688639206,4.25,1.9134321775008976,23157.125000000004,100,0.25,3.832786163645511
9.786189184073665,0.75,1.1698534353874384,204.62499999999994,100,0.25,5.959859384428812
15.291357111756538,4.5,2.1429182535449547,35398.00000000001,100,0.25,11.431122903559617
10.241768537718974,1.0,1.5530486175897371,549.0,100,0.25,5.930724212744403
14.771829246558514,4.75,1.650378864391283,40252.5,100,0.25,6.5802348105393165
14.644741056098447,5.0,1.7798091017356388,43151.00000000004,100,0.25,6.749639305804757
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.1886291220428724
10.597917595630516,1.25,1.6273801937815475,607.2499999999999,100,0.25,9.603405827572965
8.10189514327095,0.25,0.9996103759514162,10.25,100,0.25,4.572139704504175
11.882573844325677,1.5,1.4435480642915495,1688.4999999999993,100,0.25,5.28332363495248
9.519503867119333,0.5,1.1599426529200179,63.499999999999986,100,0.25,4.17668556691742
11.143383341532715,1.75,1.825658315505252,1489.375,100,0.25,4.571147433282048
9.801833835692433,0.75,1.723933657733015,168.62499999999991,100,0.25,5.455070632394441
11.808448866897841,2.0,1.401959241988146,2288.999999999999,100,0.25,6.8580517744937985
10.268169278455629,1.0,1.2638254048304802,417.0,100,0.25,6.400629825382008
12.262450301460053,2.25,1.6472897129102986,8668.0,100,0.25,7.073325038732608
10.996378067270582,1.25,1.3674038678479685,791.6249999999998,100,0.25,4.553563707369281
12.749073619246868,2.5,1.431191120150548,3488.500000000001,100,0.25,8.724314741859446
10.658102745486607,1.5,1.879468197172425,932.4999999999998,100,0.25,6.1662100049346895
12.51083359018601,2.75,2.1733657546701375,7654.250000000005,100,0.25,9.767992848796949
12.007149777605088,1.75,1.8019609023558285,4361.999999999999,100,0.25,8.388036520469525
12.6146326208739,3.0,1.5520797113910838,7524.999999999996,100,0.25,6.744519362074584
11.477872722468287,2.0,2.175266113260082,2216.9999999999995,100,0.25,11.784799551092398
12.668116716319103,3.25,1.5984684848636541,7521.5,100,0.25,5.528160438888088
13.610325370814007,3.5,1.6362078096149733,14896.999999999995,100,0.25,7.424503574464269
12.148691881326828,2.25,1.59050526509192,4142.125000000001,100,0.25,6.2785922567445365
12.89108531954038,2.5,1.5745103159524976,4338.500000000003,100,0.25,4.161589202667532
14.880684881964754,3.75,2.2417170784697404,30685.374999999975,100,0.25,8.5140210452499
13.155611631008114,2.75,1.6010944216901963,5899.750000000001,100,0.25,6.0681431414847475
13.117021052295993,4.0,1.6132536512913325,13824.999999999996,100,0.25,11.132307233529113
14.254776658482083,3.0,1.412938536585367,6481.0,100,0.25,4.559451673602316
13.515930363689865,3.25,1.5790159807632678,17872.749999999996,100,0.25,6.293966341416367
13.438912821276448,4.25,2.0420158183964965,39232.750000000015,100,0.25,14.781682381882428
14.788190908526024,4.5,1.8161173716197816,38840.50000000006,100,0.25,6.3997971072951945
12.948988795584178,3.5,2.681700350107091,13941.500000000002,100,0.25,15.772632444240335
15.178825036758678,4.75,1.7384197857805237,22067.12499999999,100,0.25,8.870049894998578
13.683401395774261,3.75,2.118681430474312,22332.249999999978,100,0.25,10.865237530107901
13.034114082054145,4.0,1.3025389265925784,20257.000000000007,100,0.25,4.9951200666562015
12.424422771251324,5.0,1.7731646100128178,14801.000000000007,100,0.25,9.50849834309211
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.7191031428734624
13.684937181910179,4.25,1.6825503796499321,17196.50000000001,100,0.25,8.711046960412133
7.4794786996604685,0.25,1.0006033435365238,11.750000000000002,100,0.25,3.8654252706119916
9.639141155171544,0.5,1.0906729327170135,66.0,100,0.25,3.317755916378459
13.32632779131438,4.5,1.5924232332111192,14257.000000000002,100,0.25,11.318127276450628
9.805888413235554,0.75,1.1966387774120422,187.74999999999997,100,0.25,5.532429987446482
14.47352598492382,4.75,1.707394941136991,25496.624999999985,100,0.25,9.325114316636967
10.60532205711108,1.0,1.7872742619272277,406.99999999999994,100,0.25,5.015911220587356
15.641338504662858,5.0,1.6539187873177852,28500.999999999975,100,0.25,5.416397100864008
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.911400668037337
11.142402065291193,1.25,1.358266756307041,566.625,100,0.25,4.878564048193483
8.148630968708575,0.25,1.0933424950815216,17.249999999999993,100,0.25,3.2039735958435305
11.27618511474021,1.5,1.4733990668690085,1251.9999999999995,100,0.25,7.614047496432891
9.520176090398204,0.5,1.2691389115292966,61.999999999999986,100,0.25,4.970819299642627
11.595951702818548,1.75,1.3686898034825514,1201.4999999999998,100,0.25,5.890240997960836
9.792535061436391,0.75,1.245707411929123,164.125,100,0.25,4.650382809964031
11.88494048607611,2.0,1.7089532682767588,2848.9999999999995,100,0.25,5.730587491866401
10.32310079016999,1.0,1.5386848754258098,417.0000000000001,100,0.25,5.897175222198805
13.914565233479092,2.25,1.9341106423717962,7837.750000000002,100,0.25,8.162798446262512
10.780076824798556,1.25,1.5725103330288817,766.6249999999997,100,0.25,5.080836072233617
12.069062273160531,2.5,2.656598429481273,5626.000000000004,100,0.25,21.748114663248295
11.193311676450072,1.5,1.5519065983953744,1494.9999999999998,100,0.25,10.114096045964045
11.407175929671569,1.75,1.457735230850923,2481.625000000002,100,0.25,6.3913849167184935
12.841559436676974,2.75,1.5166366567407905,7306.375000000005,100,0.25,8.2209598439466
12.570399212196142,2.0,2.5608572564119405,3328.999999999999,100,0.25,11.51617982216009
13.125383969336287,3.0,2.2009047433250646,6102.999999999998,100,0.25,13.723142184334977
13.163253260627567,2.25,1.4128263243653132,2613.2500000000005,100,0.25,4.796467032035542
13.369885448624888,3.25,1.6989514002734774,9697.374999999996,100,0.25,9.721132812322924
12.265234282086597,2.5,1.3721776274580473,3426.0000000000027,100,0.25,4.092762550129169
12.68522913781282,3.5,1.469119657651016,8723.0,100,0.25,6.9555007406959
13.022793161341172,2.75,1.5145721894341946,4084.7499999999995,100,0.25,9.870865591861545
14.002515939058732,3.75,1.910283899390116,13922.875000000005,100,0.25,6.355783007907109
13.996801134827171,3.0,1.759051237953079,7165.000000000004,100,0.25,9.621502208353368
12.912489322914444,4.0,1.5024239800919474,14464.999999999998,100,0.25,7.756783186169794
12.819125546445848,3.25,1.713002504757655,6930.0,100,0.25,6.138489196195717
12.465217852862477,4.25,1.5825484966922374,15896.000000000005,100,0.25,5.309563821462361
14.247929125548426,3.5,1.6332914692989844,10634.0,100,0.25,8.4802922660017
13.980313719237323,4.5,1.5315917802379415,14662.0,100,0.25,4.626282349322946
15.395625986837125,4.75,1.8297322392956692,22563.499999999993,100,0.25,10.705943746197454
12.730981385138078,3.75,1.4583321230763453,5963.500000000003,100,0.25,6.469360809233951
15.234393316992376,5.0,1.6567361496735302,20851.0,100,0.25,9.158111015112476
0,0.0,0.9900498502502464,1.0000000000000004,100,0.25,3.907714477212661
13.035432025529145,4.0,2.1834783530954773,23489.00000000001,100,0.25,18.16300546212837
8.660489088137263,0.25,1.0112573817678188,13.249999999999998,100,0.25,2.760633377495492
14.402459602916233,4.25,1.5516116683461805,22651.37499999999,100,0.25,7.540484924128232
9.520196928884129,0.5,1.2066473909420392,63.99999999999999,100,0.25,5.741810431916338
